Map_Name,Scale,Area_Type,Litho_FMLY,Gross_Lith,Family_DV,Family_SDV,Geo_Name,Unit_Name,Unit_SYM,Main_Litho,Litho_SYM,Subordinat,Litho_Comp,Environmnt,Met_Facies,EON,ERA,Period,Age_Ma,Age_Basis,SCGR_Name,Formation,Group_Suit,Bed,Strat_SYM,Diagenesis,Genesis,Structure,Struct_Set,Tectonic,Terrane,Sub_Terane,Publisher,Pub_Date,Report_No,GRP_Label,FORM_Label,SYM_0250K,Labl_0250K,Symbol,Label,Shape_Leng,Shape_Area
Jabal Ibrahim GM-096C,"1:250,000",Arabian Shield,Igneous extrusive rocks,Layered rocks,Bidah belt epiclastic and volcaniclastic rocks,Mafic and felsic volcanic and volcaniclastic rocks,"Bahah group, Ras formation","Bahah and Baish groups, Metamophosed medium- to fine-grained epiclastic and volcaniclastic rocks interbedded with subordinate chert, marble, and locally basal conglomerate",br,"Metamophosed medium- to fine-grained epiclastic and volcaniclastic rocks interbedded with subordinate chert, marble, and locally basal conglomerate",br,Undefined,"Metamophosed medium- to fine-grained epiclastic and volcaniclastic rocks interbedded with subordinate chert, marble, and locally basal conglomerate",,Greenschist,Proterozoic,Neoproterozoic,Cryogenian,~855-815 Ma,Inference,"Proterozoic, Neoproterozoic, Cryogenian",Ras formation,"Bahah group, Ras formation","Metamophosed medium- to fine-grained epiclastic and volcaniclastic rocks interbedded with subordinate chert, marble, and locally basal conglomerate",br,Undefined,Intraoceanic magmatic arc,Bidah arc,Suprasubduction arc,Convergent boundary,Asir terrane,Unassigned,SGS,2013-01-01,GM-096C,Bidah belt,Epiclastic and volcaniclastic rocks,bbve,Bidah belt epiclastic and volcaniclastic rocks,bbve,Bidah belt epiclastic and volcaniclastic rocks,28354.9360031,9413419.45671
Jabal Ibrahim GM-096C,"1:250,000",Arabian Shield,Igneous extrusive rocks,Layered rocks,Bidah belt epiclastic and volcaniclastic rocks,Mafic and felsic volcanic and volcaniclastic rocks,"Bahah group, Ras formation","Bahah and Baish groups, Metamophosed medium- to fine-grained epiclastic and volcaniclastic rocks interbedded with subordinate chert, marble, and locally basal conglomerate",br,"Metamophosed medium- to fine-grained epiclastic and volcaniclastic rocks interbedded with subordinate chert, marble, and locally basal conglomerate",br,Undefined,"Metamophosed medium- to fine-grained epiclastic and volcaniclastic rocks interbedded with subordinate chert, marble, and locally basal conglomerate",,Greenschist,Proterozoic,Neoproterozoic,Cryogenian,~855-815 Ma,Inference,"Proterozoic, Neoproterozoic, Cryogenian",Ras formation,"Bahah group, Ras formation","Metamophosed medium- to fine-grained epiclastic and volcaniclastic rocks interbedded with subordinate chert, marble, and locally basal conglomerate",br,Undefined,Intraoceanic magmatic arc,Bidah arc,Suprasubduction arc,Convergent boundary,Asir terrane,Unassigned,SGS,2013-01-01,GM-096C,Bidah belt,Epiclastic and volcaniclastic rocks,bbve,Bidah belt epiclastic and volcaniclastic rocks,bbve,Bidah belt epiclastic and volcaniclastic rocks,39173.8032222,19105645.0199
Jabal Ibrahim GM-096C,"1:250,000",Arabian Shield,Igneous extrusive rocks,Layered rocks,Bidah belt epiclastic and volcaniclastic rocks,Mafic and felsic volcanic and volcaniclastic rocks,"Bahah group, Ras formation","Bahah and Baish groups, Metamophosed medium- to fine-grained epiclastic and volcaniclastic rocks interbedded with subordinate chert, marble, and locally basal conglomerate",br,"Metamophosed medium- to fine-grained epiclastic and volcaniclastic rocks interbedded with subordinate chert, marble, and locally basal conglomerate",br,Undefined,"Metamophosed medium- to fine-grained epiclastic and volcaniclastic rocks interbedded with subordinate chert, marble, and locally basal conglomerate",,Greenschist,Proterozoic,Neoproterozoic,Cryogenian,~855-815 Ma,Inference,"Proterozoic, Neoproterozoic, Cryogenian",Ras formation,"Bahah group, Ras formation","Metamophosed medium- to fine-grained epiclastic and volcaniclastic rocks interbedded with subordinate chert, marble, and locally basal conglomerate",br,Undefined,Intraoceanic magmatic arc,Bidah arc,Suprasubduction arc,Convergent boundary,Asir terrane,Unassigned,SGS,2013-01-01,GM-096C,Bidah belt,Epiclastic and volcaniclastic rocks,bbve,Bidah belt epiclastic and volcaniclastic rocks,bbve,Bidah belt epiclastic and volcaniclastic rocks,160173.37126,100989589.931
Jabal Ibrahim GM-096C,"1:250,000",Arabian Shield,Igneous extrusive rocks,Layered rocks,Bidah belt epiclastic and volcaniclastic rocks,Mafic and felsic volcanic and volcaniclastic rocks,"Bahah group, Ras formation","Bahah and Baish groups, Metamophosed medium- to fine-grained epiclastic and volcaniclastic rocks interbedded with subordinate chert, marble, and locally basal conglomerate",br,"Metamophosed medium- to fine-grained epiclastic and volcaniclastic rocks interbedded with subordinate chert, marble, and locally basal conglomerate",br,Undefined,"Metamophosed medium- to fine-grained epiclastic and volcaniclastic rocks interbedded with subordinate chert, marble, and locally basal conglomerate",,Greenschist,Proterozoic,Neoproterozoic,Cryogenian,~855-815 Ma,Inference,"Proterozoic, Neoproterozoic, Cryogenian",Ras formation,"Bahah group, Ras formation","Metamophosed medium- to fine-grained epiclastic and volcaniclastic rocks interbedded with subordinate chert, marble, and locally basal conglomerate",br,Undefined,Intraoceanic magmatic arc,Bidah arc,Suprasubduction arc,Convergent boundary,Asir terrane,Unassigned,SGS,2013-01-01,GM-096C,Bidah belt,Epiclastic and volcaniclastic rocks,bbve,Bidah belt epiclastic and volcaniclastic rocks,bbve,Bidah belt epiclastic and volcaniclastic rocks,8138.52573024,620853.526779
Jabal Ibrahim GM-096C,"1:250,000",Arabian Shield,Igneous extrusive rocks,Layered rocks,Bidah belt epiclastic and volcaniclastic rocks,Mafic and felsic volcanic and volcaniclastic rocks,"Bahah group, Ras formation","Bahah and Baish groups, Metamophosed medium- to fine-grained epiclastic and volcaniclastic rocks interbedded with subordinate chert, marble, and locally basal conglomerate",br,"Metamophosed medium- to fine-grained epiclastic and volcaniclastic rocks interbedded with subordinate chert, marble, and locally basal conglomerate",br,Undefined,"Metamophosed medium- to fine-grained epiclastic and volcaniclastic rocks interbedded with subordinate chert, marble, and locally basal conglomerate",,Greenschist,Proterozoic,Neoproterozoic,Cryogenian,~855-815 Ma,Inference,"Proterozoic, Neoproterozoic, Cryogenian",Ras formation,"Bahah group, Ras formation","Metamophosed medium- to fine-grained epiclastic and volcaniclastic rocks interbedded with subordinate chert, marble, and locally basal conglomerate",br,Undefined,Intraoceanic magmatic arc,Bidah arc,Suprasubduction arc,Convergent boundary,Asir terrane,Unassigned,SGS,2013-01-01,GM-096C,Bidah belt,Epiclastic and volcaniclastic rocks,bbve,Bidah belt epiclastic and volcaniclastic rocks,bbve,Bidah belt epiclastic and volcaniclastic rocks,27679.5619713,17039667.6286
Jabal Ibrahim GM-096C,"1:250,000",Arabian Shield,Igneous extrusive rocks,Layered rocks,Bidah belt epiclastic and volcaniclastic rocks,Mafic and felsic volcanic and volcaniclastic rocks,"Bahah group, Ras formation","Bahah and Baish groups, Metamophosed medium- to fine-grained epiclastic and volcaniclastic rocks interbedded with subordinate chert, marble, and locally basal conglomerate",br,"Metamophosed medium- to fine-grained epiclastic and volcaniclastic rocks interbedded with subordinate chert, marble, and locally basal conglomerate",br,Undefined,"Metamophosed medium- to fine-grained epiclastic and volcaniclastic rocks interbedded with subordinate chert, marble, and locally basal conglomerate",,Greenschist,Proterozoic,Neoproterozoic,Cryogenian,~855-815 Ma,Inference,"Proterozoic, Neoproterozoic, Cryogenian",Ras formation,"Bahah group, Ras formation","Metamophosed medium- to fine-grained epiclastic and volcaniclastic rocks interbedded with subordinate chert, marble, and locally basal conglomerate",br,Undefined,Intraoceanic magmatic arc,Bidah arc,Suprasubduction arc,Convergent boundary,Asir terrane,Unassigned,SGS,2013-01-01,GM-096C,Bidah belt,Epiclastic and volcaniclastic rocks,bbve,Bidah belt epiclastic and volcaniclastic rocks,bbve,Bidah belt epiclastic and volcaniclastic rocks,11761.3286364,2881263.11199
Jabal Ibrahim GM-096C,"1:250,000",Arabian Shield,Igneous extrusive rocks,Layered rocks,Bidah belt epiclastic and volcaniclastic rocks,Mafic and felsic volcanic and volcaniclastic rocks,"Bahah group, Ras formation","Bahah and Baish groups, Metamophosed medium- to fine-grained epiclastic and volcaniclastic rocks interbedded with subordinate chert, marble, and locally basal conglomerate",br,"Metamophosed medium- to fine-grained epiclastic and volcaniclastic rocks interbedded with subordinate chert, marble, and locally basal conglomerate",br,Undefined,"Metamophosed medium- to fine-grained epiclastic and volcaniclastic rocks interbedded with subordinate chert, marble, and locally basal conglomerate",,Greenschist,Proterozoic,Neoproterozoic,Cryogenian,~855-815 Ma,Inference,"Proterozoic, Neoproterozoic, Cryogenian",Ras formation,"Bahah group, Ras formation","Metamophosed medium- to fine-grained epiclastic and volcaniclastic rocks interbedded with subordinate chert, marble, and locally basal conglomerate",br,Undefined,Intraoceanic magmatic arc,Bidah arc,Suprasubduction arc,Convergent boundary,Asir terrane,Unassigned,SGS,2013-01-01,GM-096C,Bidah belt,Epiclastic and volcaniclastic rocks,bbve,Bidah belt epiclastic and volcaniclastic rocks,bbve,Bidah belt epiclastic and volcaniclastic rocks,4030.171611,710815.436431
Jabal Ibrahim GM-096C,"1:250,000",Arabian Shield,Igneous extrusive rocks,Layered rocks,Bidah belt epiclastic and volcaniclastic rocks,Mafic and felsic volcanic and volcaniclastic rocks,"Bahah group, Ras formation","Bahah and Baish groups, Metamophosed medium- to fine-grained epiclastic and volcaniclastic rocks interbedded with subordinate chert, marble, and locally basal conglomerate",br,"Metamophosed medium- to fine-grained epiclastic and volcaniclastic rocks interbedded with subordinate chert, marble, and locally basal conglomerate",br,Undefined,"Metamophosed medium- to fine-grained epiclastic and volcaniclastic rocks interbedded with subordinate chert, marble, and locally basal conglomerate",,Greenschist,Proterozoic,Neoproterozoic,Cryogenian,~855-815 Ma,Inference,"Proterozoic, Neoproterozoic, Cryogenian",Ras formation,"Bahah group, Ras formation","Metamophosed medium- to fine-grained epiclastic and volcaniclastic rocks interbedded with subordinate chert, marble, and locally basal conglomerate",br,Undefined,Intraoceanic magmatic arc,Bidah arc,Suprasubduction arc,Convergent boundary,Asir terrane,Unassigned,SGS,2013-01-01,GM-096C,Bidah belt,Epiclastic and volcaniclastic rocks,bbve,Bidah belt epiclastic and volcaniclastic rocks,bbve,Bidah belt epiclastic and volcaniclastic rocks,3186.02549147,285183.225937
Jabal Ibrahim GM-096C,"1:250,000",Arabian Shield,Igneous extrusive rocks,Layered rocks,Bidah belt epiclastic and volcaniclastic rocks,Mafic and felsic volcanic and volcaniclastic rocks,"Bahah group, Ras formation","Bahah and Baish groups, Metamophosed medium- to fine-grained epiclastic and volcaniclastic rocks interbedded with subordinate chert, marble, and locally basal conglomerate",br,"Metamophosed medium- to fine-grained epiclastic and volcaniclastic rocks interbedded with subordinate chert, marble, and locally basal conglomerate",br,Undefined,"Metamophosed medium- to fine-grained epiclastic and volcaniclastic rocks interbedded with subordinate chert, marble, and locally basal conglomerate",,Greenschist,Proterozoic,Neoproterozoic,Cryogenian,~855-815 Ma,Inference,"Proterozoic, Neoproterozoic, Cryogenian",Ras formation,"Bahah group, Ras formation","Metamophosed medium- to fine-grained epiclastic and volcaniclastic rocks interbedded with subordinate chert, marble, and locally basal conglomerate",br,Undefined,Intraoceanic magmatic arc,Bidah arc,Suprasubduction arc,Convergent boundary,Asir terrane,Unassigned,SGS,2013-01-01,GM-096C,Bidah belt,Epiclastic and volcaniclastic rocks,bbve,Bidah belt epiclastic and volcaniclastic rocks,bbve,Bidah belt epiclastic and volcaniclastic rocks,134317.562576,76658163.5129
Jabal Ibrahim GM-096C,"1:250,000",Arabian Shield,Igneous extrusive rocks,Layered rocks,Bidah belt epiclastic and volcaniclastic rocks,Mafic and felsic volcanic and volcaniclastic rocks,"Bahah group, Ras formation","Bahah and Baish groups, Metamophosed medium- to fine-grained epiclastic and volcaniclastic rocks interbedded with subordinate chert, marble, and locally basal conglomerate",br,"Metamophosed medium- to fine-grained epiclastic and volcaniclastic rocks interbedded with subordinate chert, marble, and locally basal conglomerate",br,Undefined,"Metamophosed medium- to fine-grained epiclastic and volcaniclastic rocks interbedded with subordinate chert, marble, and locally basal conglomerate",,Greenschist,Proterozoic,Neoproterozoic,Cryogenian,~855-815 Ma,Inference,"Proterozoic, Neoproterozoic, Cryogenian",Ras formation,"Bahah group, Ras formation","Metamophosed medium- to fine-grained epiclastic and volcaniclastic rocks interbedded with subordinate chert, marble, and locally basal conglomerate",br,Undefined,Intraoceanic magmatic arc,Bidah arc,Suprasubduction arc,Convergent boundary,Asir terrane,Unassigned,SGS,2013-01-01,GM-096C,Bidah belt,Epiclastic and volcaniclastic rocks,bbve,Bidah belt epiclastic and volcaniclastic rocks,bbve,Bidah belt epiclastic and volcaniclastic rocks,9347.4685711,3376994.92677
Jabal Ibrahim GM-096C,"1:250,000",Arabian Shield,Igneous extrusive rocks,Layered rocks,Bidah belt epiclastic and volcaniclastic rocks,Mafic and felsic volcanic and volcaniclastic rocks,"Bahah group, Ras formation","Bahah and Baish groups, Metamophosed medium- to fine-grained epiclastic and volcaniclastic rocks interbedded with subordinate chert, marble, and locally basal conglomerate",br,"Metamophosed medium- to fine-grained epiclastic and volcaniclastic rocks interbedded with subordinate chert, marble, and locally basal conglomerate",br,Undefined,"Metamophosed medium- to fine-grained epiclastic and volcaniclastic rocks interbedded with subordinate chert, marble, and locally basal conglomerate",,Greenschist,Proterozoic,Neoproterozoic,Cryogenian,~855-815 Ma,Inference,"Proterozoic, Neoproterozoic, Cryogenian",Ras formation,"Bahah group, Ras formation","Metamophosed medium- to fine-grained epiclastic and volcaniclastic rocks interbedded with subordinate chert, marble, and locally basal conglomerate",br,Undefined,Intraoceanic magmatic arc,Bidah arc,Suprasubduction arc,Convergent boundary,Asir terrane,Unassigned,SGS,2013-01-01,GM-096C,Bidah belt,Epiclastic and volcaniclastic rocks,bbve,Bidah belt epiclastic and volcaniclastic rocks,bbve,Bidah belt epiclastic and volcaniclastic rocks,2350.03806678,251126.820258
Jabal Ibrahim GM-096C,"1:250,000",Arabian Shield,Igneous extrusive rocks,Layered rocks,Bidah belt epiclastic and volcaniclastic rocks,Mafic and felsic volcanic and volcaniclastic rocks,"Bahah group, Ras formation","Bahah and Baish groups, Metamophosed medium- to fine-grained epiclastic and volcaniclastic rocks interbedded with subordinate chert, marble, and locally basal conglomerate",br,"Metamophosed medium- to fine-grained epiclastic and volcaniclastic rocks interbedded with subordinate chert, marble, and locally basal conglomerate",br,Undefined,"Metamophosed medium- to fine-grained epiclastic and volcaniclastic rocks interbedded with subordinate chert, marble, and locally basal conglomerate",,Greenschist,Proterozoic,Neoproterozoic,Cryogenian,~855-815 Ma,Inference,"Proterozoic, Neoproterozoic, Cryogenian",Ras formation,"Bahah group, Ras formation","Metamophosed medium- to fine-grained epiclastic and volcaniclastic rocks interbedded with subordinate chert, marble, and locally basal conglomerate",br,Undefined,Intraoceanic magmatic arc,Bidah arc,Suprasubduction arc,Convergent boundary,Asir terrane,Unassigned,SGS,2013-01-01,GM-096C,Bidah belt,Epiclastic and volcaniclastic rocks,bbve,Bidah belt epiclastic and volcaniclastic rocks,bbve,Bidah belt epiclastic and volcaniclastic rocks,5401.10515635,979429.788044
Jabal Ibrahim GM-096C,"1:250,000",Arabian Shield,Igneous extrusive rocks,Layered rocks,Bidah belt epiclastic and volcaniclastic rocks,Mafic and felsic volcanic and volcaniclastic rocks,"Bahah group, Ras formation","Bahah and Baish groups, Metamophosed medium- to fine-grained epiclastic and volcaniclastic rocks interbedded with subordinate chert, marble, and locally basal conglomerate",br,"Metamophosed medium- to fine-grained epiclastic and volcaniclastic rocks interbedded with subordinate chert, marble, and locally basal conglomerate",br,Undefined,"Metamophosed medium- to fine-grained epiclastic and volcaniclastic rocks interbedded with subordinate chert, marble, and locally basal conglomerate",,Greenschist,Proterozoic,Neoproterozoic,Cryogenian,~855-815 Ma,Inference,"Proterozoic, Neoproterozoic, Cryogenian",Ras formation,"Bahah group, Ras formation","Metamophosed medium- to fine-grained epiclastic and volcaniclastic rocks interbedded with subordinate chert, marble, and locally basal conglomerate",br,Undefined,Intraoceanic magmatic arc,Bidah arc,Suprasubduction arc,Convergent boundary,Asir terrane,Unassigned,SGS,2013-01-01,GM-096C,Bidah belt,Epiclastic and volcaniclastic rocks,bbve,Bidah belt epiclastic and volcaniclastic rocks,bbve,Bidah belt epiclastic and volcaniclastic rocks,2762.35206828,373789.435905
